Open,Close,High,Low,Volume,Date
16.57525,16.57525,16.57525,16.57525,,12/8/2019
16.57525,16.57525,16.57525,16.57525,,12/7/2019
16.96125,16.57525,16.9925,16.54375,,12/6/2019
16.8625,16.9675,17.01625,16.82375,,12/5/2019
17.15875,16.8525,17.29625,16.805,,12/4/2019
16.905,17.18,17.205,16.87625,,12/3/2019
16.975,16.905,16.99,16.8275,,12/2/2019
17.0175,17.0175,17.0175,17.0175,,12/1/2019
16.9425,17.0175,17.04875,16.86125,,11/29/2019
16.9775,16.875,17.01375,16.875,,11/28/2019
17.0875,16.9725,17.09625,16.9375,,11/27/2019
16.89125,17.0825,17.115,16.82875,,11/26/2019
16.95,16.615,16.9925,16.615,,11/25/2019
16.9975,16.9975,16.9975,16.9975,,11/24/2019
17.10125,16.9975,17.23625,16.99125,,11/22/2019
17.18625,17.375,17.375,17.0475,,11/21/2019
17.165,17.14725,17.20875,17.0375,,11/20/2019
17.035,17.1525,17.1825,16.975,,11/19/2019
16.975,17.04,17.06,16.75875,,11/18/2019
16.97025,16.97025,16.97025,16.97025,,11/17/2019
17.03125,16.97025,17.0325,16.83875,,11/15/2019
16.97875,17.0225,17.10375,16.895,,11/14/2019
16.7975,16.615,17.02875,16.615,,11/13/2019
16.84,16.615,16.9,16.615,,11/12/2019
16.815,16.615,16.93875,16.615,,11/11/2019
16.79775,16.79775,16.79775,16.79775,,11/10/2019
17.12,16.79775,17.12375,16.7075,,11/8/2019
17.60875,17.1175,17.6625,17.005,,11/7/2019
17.5725,17.6375,17.6475,17.39375,,11/6/2019
18.0675,17.58175,18.09125,17.54875,,11/5/2019
18.1175,18.05725,18.22,17.9775,,11/4/2019
18.145,18.145,18.145,18.145,,11/3/2019
18.105,18.145,18.14875,17.96,,11/1/2019
17.86625,18.095,18.1675,17.8025,,10/31/2019
17.805,17.86625,17.9625,17.595,,10/30/2019
17.84125,17.80125,17.89625,17.61375,,10/29/2019
18.02,17.84125,18.14,17.795,,10/28/2019
18.04025,18.01875,18.05075,18.005,,10/27/2019
17.80875,18.04025,18.32875,17.795,,10/25/2019
17.55125,17.81,17.84125,17.49,,10/24/2019
17.54125,17.03,17.62,17.03,,10/23/2019
17.575,17.525,17.66875,17.435,,10/22/2019
17.57125,17.555,17.8725,17.51375,,10/21/2019
17.5475,17.5475,17.5475,17.5475,,10/20/2019
17.56125,17.5475,17.595,17.4125,,10/18/2019
17.41,17.5475,17.64125,17.31625,,10/17/2019
17.43125,17.395,17.47125,17.17,,10/16/2019
17.64875,17.4175,17.73,17.3575,,10/15/2019
17.5325,17.65775,17.6975,17.4375,,10/14/2019
17.5625,17.5625,17.5625,17.5625,,10/13/2019
17.5225,17.5625,17.75625,17.35875,,10/11/2019
17.74375,17.5075,17.8975,17.425,,10/10/2019
17.765,17.7375,17.94625,17.6725,,10/9/2019
17.44625,17.73325,17.8075,17.29125,,10/8/2019
17.60625,17.435,17.61875,17.39375,,10/7/2019
17.545,17.545,17.545,17.545,,10/6/2019
17.58625,17.545,17.655,17.3075,,10/4/2019
17.57,17.57,17.785,17.47625,,10/3/2019
17.26875,17.5525,17.6725,17.195,,10/2/2019
17.005,17.23,17.325,16.90125,,10/1/2019
17.54875,16.905,17.60375,16.905,,9/30/2019
17.265,17.265,17.265,17.265,,9/29/2019
17.83625,17.265,17.895,17.265,,9/27/2019
17.91,17.82625,18.04875,17.76125,,9/26/2019
18.65125,17.805,18.68625,17.805,,9/25/2019
18.65375,18.6075,18.73125,18.265,,9/24/2019
17.96375,18.6475,18.70375,17.95875,,9/23/2019
17.9925,17.9925,17.9925,17.9925,,9/22/2019
17.80375,17.9925,17.9925,17.76375,,9/20/2019
17.73125,17.7925,17.9325,17.61875,,9/19/2019
18.01875,17.7475,18.04125,17.5425,,9/18/2019
17.84375,18.01625,18.09,17.7575,,9/17/2019
17.73875,17.85125,17.9875,17.69125,,9/16/2019
18.07375,17.355,18.19,17.355,,9/13/2019
18.10625,18.095,18.47,18.01625,,9/12/2019
18.03625,17.795,18.24125,17.795,,9/11/2019
18.0125,18,18.18,17.78875,,9/10/2019
18.0675,17.955,18.30125,17.95375,,9/9/2019
18.185,18.185,18.185,18.185,,9/8/2019
18.6675,18.185,18.79,17.99125,,9/6/2019
19.52625,18.66125,19.575,18.5775,,9/5/2019
19.2525,19.59875,19.6475,19.2075,,9/4/2019
18.445,19.2675,19.29125,18.34625,,9/3/2019
18.43875,18.485,18.55,18.27875,,9/2/2019
18.3775,18.3775,18.3775,18.3775,,9/1/2019
18.25625,18.3775,18.47625,18.07125,,8/30/2019
18.34,18.27125,18.64875,18.065,,8/29/2019
18.1825,18.355,18.49875,18.0775,,8/28/2019
17.65875,18.19375,18.21125,17.63875,,8/27/2019
17.65625,17.66625,17.77125,17.53625,,8/26/2019
17.44,17.44,17.44,17.44,,8/25/2019
17.05375,17.44,17.4825,16.985,,8/23/2019
17.135,17.0475,17.1525,16.94875,,8/22/2019
17.14375,17.12125,17.19875,17,,8/21/2019
16.89875,17.165,17.19125,16.86375,,8/20/2019
17.11125,17.1275,17.135,16.86,,8/19/2019
17.105,17.105,17.105,17.105,,8/18/2019
17.26625,17.105,17.33375,17.055,,8/16/2019
17.24,17.2675,17.385,17.12,,8/15/2019
16.9825,17.215,17.31875,16.88125,,8/14/2019
17.0725,16.96375,17.51,16.55125,,8/13/2019
16.97,17.06375,17.1575,16.82,,8/12/2019
16.9675,16.9675,16.9675,16.9675,,8/11/2019
16.98125,16.9675,17.135,16.87,,8/9/2019
17.07125,16.93375,17.20375,16.81375,,8/8/2019
16.45125,17.10875,17.24,16.44625,,8/7/2019
16.45375,16.7425,16.7425,16.35875,,8/6/2019
16.21625,16.39375,16.55875,16.1325,,8/5/2019
16.2075,16.2075,16.2075,16.2075,,8/4/2019
16.33125,16.2075,16.35125,16.05875,,8/2/2019
16.27875,16.34,16.385,15.93,,8/1/2019
16.56625,16.26375,16.57375,16.21,,7/31/2019
16.4575,16.6425,16.6425,16.405,,7/30/2019
16.41125,16.5425,16.5425,16.33875,,7/29/2019
16.38625,16.38625,16.38625,16.38625,,7/28/2019
16.43375,16.38625,16.515,16.34375,,7/26/2019
16.58375,16.41125,16.64875,16.33375,,7/25/2019
16.39125,16.5975,16.64,16.3325,,7/24/2019
16.35625,16.40375,16.53,16.185,,7/23/2019
16.2325,16.36125,16.43,16.17375,,7/22/2019
16.20875,16.20875,16.20875,16.20875,,7/21/2019
16.3875,16.20875,16.58,16.07,,7/19/2019
15.96375,16.3475,16.35,15.92375,,7/18/2019
15.57375,15.96875,15.99375,15.5275,,7/17/2019
15.41125,15.55125,15.695,15.3225,,7/16/2019
15.2375,15.38125,15.41,15.17125,,7/15/2019
15.22875,15.22875,15.22875,15.22875,,7/14/2019
15.1225,15.22875,15.25375,15.0575,,7/12/2019
15.25,15.0975,15.31875,15.0975,,7/11/2019
15.10625,15.24375,15.28625,15.0475,,7/10/2019
15.03125,15.11875,15.13375,14.95375,,7/9/2019
15.005,15.0325,15.12375,14.96625,,7/8/2019
14.99625,14.99625,14.99625,14.99625,,7/7/2019
15.29125,14.99625,15.33875,14.9025,,7/5/2019
15.29875,15.24,15.3375,15.225,,7/4/2019
15.34625,15.3075,15.45375,15.20625,,7/3/2019
15.145,15.3125,15.325,15.05375,,7/2/2019
15.205,14.905,15.30375,14.905,,7/1/2019
15.32,15.32,15.32,15.32,,6/30/2019
15.26,15.32,15.3375,15.2175,,6/28/2019
15.275,15.2575,15.3025,15.16875,,6/27/2019
15.3625,15.265,15.3625,15.1825,,6/26/2019
15.4425,15.37,15.5125,15.28375,,6/25/2019
15.3575,15.4425,15.47125,15.30125,,6/24/2019
15.5925,15.5925,15.5925,15.5925,,6/23/2019
15.44,15.5925,15.5925,15.17125,,6/21/2019
15.1575,15.425,15.51125,15.12875,,6/20/2019
15.00875,15.1675,15.17625,14.92125,,6/19/2019
14.84625,15.03,15.08625,14.82,,6/18/2019
14.88125,14.8425,14.9075,14.7825,,6/17/2019
14.8075,14.8075,14.8075,14.8075,,6/16/2019
14.9125,14.8075,15.12,14.8025,,6/14/2019
14.79125,14.9925,14.9925,14.7475,,6/13/2019
14.74625,14.9925,14.9925,14.73125,,6/12/2019
14.71125,14.7425,14.79875,14.65625,,6/11/2019
14.9825,14.7025,15.01,14.65125,,6/10/2019
15.01375,15.01375,15.01375,15.01375,,6/9/2019
14.90875,15.01375,15.15125,14.86,,6/7/2019
14.83,14.9925,15,14.755,,6/6/2019
14.82125,14.80375,15.04,14.77125,,6/5/2019
14.78625,14.81625,14.85375,14.66875,,6/4/2019
14.59125,14.9125,14.9125,14.585,,6/3/2019
14.57375,14.57375,14.57375,14.57375,,6/2/2019
14.52125,14.57375,14.67,14.485,,5/31/2019
14.425,14.52875,14.5725,14.3675,,5/30/2019
14.37,14.43,14.48125,14.35125,,5/29/2019
14.5825,14.3525,14.6075,14.30125,,5/28/2019
14.57875,14.58875,14.63,14.56125,,5/27/2019
14.56625,14.56625,14.56625,14.56625,,5/26/2019
14.60125,14.56625,14.6125,14.54,,5/24/2019
14.44875,14.59625,14.64875,14.42375,,5/23/2019
14.45125,14.3275,14.50125,14.3275,,5/22/2019
14.46,14.4525,14.48,14.3825,,5/21/2019
14.42875,14.3875,14.48125,14.3875,,5/20/2019
14.3875,14.3875,14.3875,14.3875,,5/19/2019
14.56,14.3875,14.56125,14.3875,,5/17/2019
14.7925,14.3875,14.82375,14.3875,,5/16/2019
14.79625,14.7975,14.85625,14.7675,,5/15/2019
14.77625,14.79125,14.85625,14.7425,,5/14/2019
14.77875,14.76625,14.80625,14.6275,,5/13/2019
14.77625,14.77625,14.77625,14.77625,,5/12/2019
14.7725,14.77625,14.84125,14.74,,5/10/2019
14.845,14.4875,14.86625,14.4875,,5/9/2019
14.905,14.8325,14.96875,14.8275,,5/8/2019
14.89625,14.90375,14.9425,14.8025,,5/7/2019
14.93125,14.9275,14.975,14.7675,,5/6/2019
14.4875,14.4875,14.4875,14.4875,,5/5/2019
14.62625,14.4875,14.975,14.4875,,5/3/2019
14.69,14.4875,14.72625,14.4875,,5/2/2019
14.95,14.68125,14.9625,14.61125,,5/1/2019
14.92375,14.9575,15.01125,14.82125,,4/30/2019
15.06625,14.91375,15.0725,14.885,,4/29/2019
15.0825,15.0825,15.0825,15.0825,,4/28/2019
15.0825,15.0825,15.0825,15.0825,,4/27/2019
14.945,15.0825,15.0825,14.945,,4/26/2019
14.945,14.94375,15.01125,14.87125,,4/25/2019
14.83875,14.8775,14.9925,14.7975,,4/24/2019
15.02375,14.8075,15.0375,14.75375,,4/23/2019
15.01375,15.0075,15.085,15.00125,,4/22/2019
14.9075,14.9075,14.9075,14.9075,,4/21/2019
14.9575,14.9075,14.9575,14.9075,,4/19/2019
14.9875,14.9075,15.03375,14.9075,,4/18/2019
15.00625,14.985,15.09875,14.92875,,4/17/2019
14.99875,14.7975,15.02375,14.7975,,4/16/2019
14.99375,14.835,15.0375,14.8275,,4/15/2019
14.97125,14.97125,14.97125,14.97125,,4/14/2019
14.97625,14.97125,15.1125,14.9575,,4/12/2019
15.23,14.97125,15.255,14.9125,,4/11/2019
15.22625,15.3125,15.3125,15.1525,,4/10/2019
15.25625,15.22,15.34,15.21625,,4/9/2019
15.12375,15.24875,15.3025,15.12125,,4/8/2019
15.10875,15.10875,15.10875,15.10875,,4/7/2019
15.15875,15.10875,15.20625,15.0775,,4/5/2019
15.13875,15.15125,15.18125,14.90625,,4/4/2019
15.11875,15.3925,15.3925,15.0425,,4/3/2019
15.1025,15.12375,15.12375,14.94375,,4/2/2019
15.13625,15.10625,15.2125,15.065,,4/1/2019
15.0575,15.0575,15.0575,15.0575,,3/31/2019
15.03,15.0575,15.20125,14.9875,,3/29/2019
15.28125,15.03,15.33375,14.98375,,3/28/2019
15.44,15.2875,15.48125,15.1075,,3/27/2019
15.5425,15.4375,15.55875,15.1075,,3/26/2019
15.4125,15.54375,15.58375,15.39375,,3/25/2019
15.44125,15.4225,15.445,15.415,,3/24/2019
15.4725,15.44125,15.55,15.36875,,3/22/2019
15.495,15.47375,15.6375,15.3875,,3/21/2019
15.37375,15.49,15.55,15.275,,3/20/2019
15.34,15.37375,15.4475,15.325,,3/19/2019
15.3,15.345,15.46,15.22625,,3/18/2019
15.2925,15.2975,15.30375,15.2925,,3/17/2019
15.19375,15.2925,15.39375,15.175,,3/15/2019
15.46,15.195,15.46375,15.14,,3/14/2019
15.43625,15.46,15.5375,15.42875,,3/13/2019
15.3175,15.43625,15.47625,15.30375,,3/12/2019
15.31625,15.32125,15.35375,15.2175,,3/11/2019
14.9075,15.31125,15.32625,14.9075,,3/10/2019
15.03375,14.9075,15.36625,14.9075,,3/8/2019
15.08375,14.925,15.12,14.9075,,3/7/2019
15.13375,15.0575,15.15625,15.0525,,3/6/2019
15.08875,14.9075,15.1675,14.9075,,3/5/2019
15.23875,15.0875,15.27625,15.06875,,3/4/2019
15.1375,15.1375,15.1375,15.1375,,3/3/2019
15.61625,15.1375,15.63375,15.1375,,3/1/2019
15.74625,15.5075,15.82375,15.5075,,2/28/2019
15.93375,15.7925,15.9425,15.70625,,2/27/2019
15.89375,15.705,15.93875,15.705,,2/26/2019
15.91875,15.89375,16.005,15.8575,,2/25/2019
15.91875,15.91875,15.91875,15.91875,,2/24/2019
15.82375,15.91875,15.975,15.81375,,2/22/2019
16.06625,15.705,16.10625,15.705,,2/21/2019
15.98,16.2425,16.2425,15.96875,,2/20/2019
15.80875,15.99375,16.00375,15.74625,,2/19/2019
15.78125,15.8075,15.8575,15.76375,,2/18/2019
15.445,15.445,15.445,15.445,,2/17/2019
15.6325,15.445,15.8075,15.445,,2/15/2019
15.5775,15.445,15.69,15.445,,2/14/2019
15.7175,15.445,15.81125,15.445,,2/13/2019
15.70375,15.6525,15.8325,15.6525,,2/12/2019
15.82,15.705,15.83875,15.675,,2/11/2019
15.8525,15.8525,15.8525,15.8525,,2/10/2019
15.73,15.8525,15.865,15.66375,,2/8/2019
15.67875,15.555,15.7575,15.555,,2/7/2019
15.83875,15.675,15.8675,15.64625,,2/6/2019
15.86125,15.555,15.92875,15.555,,2/5/2019
15.91125,15.86625,15.92375,15.695,,2/4/2019
15.9,15.9,15.9,15.9,,2/3/2019
16.05375,15.9,16.07875,15.895,,2/1/2019
16.0775,16.06875,16.18625,15.99875,,1/31/2019
15.85,16.0625,16.1025,15.82625,,1/30/2019
15.74875,15.8375,15.915,15.72625,,1/29/2019
15.73375,15.7425,15.81625,15.61375,,1/28/2019
15.7475,15.7475,15.7475,15.7475,,1/27/2019
15.3125,15.7475,15.75125,15.295,,1/25/2019
15.3625,15.32,15.395,15.25,,1/24/2019
15.335,15.2575,15.43375,15.2575,,1/23/2019
15.27375,15.33625,15.35125,15.185,,1/22/2019
15.34625,15.27125,15.365,15.19375,,1/21/2019
15.125,15.125,15.125,15.125,,1/20/2019
15.5375,15.125,15.58125,15.125,,1/18/2019
15.5975,15.5375,15.615,15.46125,,1/17/2019
15.5875,15.6075,15.64625,15.5,,1/16/2019
15.655,15.57875,15.6975,15.54625,,1/15/2019
15.6125,15.6525,15.66375,15.5525,,1/14/2019
15.5975,15.5975,15.5975,15.5975,,1/13/2019
15.57875,15.5975,15.73875,15.56375,,1/11/2019
15.74875,15.5775,15.78375,15.55625,,1/10/2019
15.6575,15.75125,15.775,15.58625,,1/9/2019
15.66625,15.665,15.6875,15.5075,,1/8/2019
15.725,15.8275,15.8275,15.62875,,1/7/2019
15.71,15.71,15.71,15.71,,1/6/2019
15.7425,15.71,15.86625,15.5975,,1/4/2019
15.56,15.7425,15.755,15.4925,,1/3/2019
15.49,15.53,15.605,15.3325,,1/2/2019
15.3925,15.4925,15.51,15.32875,,12/31/2018
15.385,15.385,15.385,15.385,,12/30/2018
15.2325,15.385,15.39625,15.2275,,12/28/2018
15.0375,15.2325,15.265,14.95125,,12/27/2018
14.74,15.04,15.1725,14.72375,,12/26/2018
14.6675,14.78275,14.80875,14.65875,,12/24/2018
14.6325,14.6325,14.6325,14.6325,,12/23/2018
14.77375,14.6325,14.7975,14.6125,,12/21/2018
14.61625,14.76375,14.84125,14.56125,,12/20/2018
14.64625,14.595,14.82125,14.555,,12/19/2018
14.665,14.6375,14.72375,14.6175,,12/18/2018
14.5725,14.66,14.70125,14.55375,,12/17/2018
14.575,14.575,14.575,14.575,,12/16/2018
14.73625,14.575,14.75125,14.49875,,12/14/2018
14.74375,14.74625,14.80875,14.68875,,12/13/2018
14.57125,14.74375,14.795,14.54375,,12/12/2018
14.5475,14.56125,14.71875,14.52125,,12/11/2018
14.6425,14.5275,14.645,14.48625,,12/10/2018
14.6325,14.6325,14.6325,14.6325,,12/9/2018
14.48125,14.6325,14.6475,14.44375,,12/7/2018
14.49125,14.47625,14.5075,14.34625,,12/6/2018
14.53875,14.49625,14.54625,14.425,,12/5/2018
14.40125,14.52875,14.665,14.39375,,12/4/2018
14.2575,14.385,14.56125,14.21,,12/3/2018
14.18,14.18,14.18,14.18,,12/2/2018
14.3025,14.18,14.3425,14.05625,,11/30/2018
14.31625,14.3075,14.38375,14.2775,,11/29/2018
14.1825,14.325,14.38875,14.12375,,11/28/2018
14.25125,14.145,14.30625,14.1,,11/27/2018
14.3175,14.2375,14.43875,14.22125,,11/26/2018
14.49625,14.49625,14.49625,14.49625,,11/25/2018
14.48875,14.49625,14.5075,14.19625,,11/23/2018
14.49375,14.49,14.54375,14.45125,,11/22/2018
14.33,14.495,14.555,14.2825,,11/21/2018
14.42625,14.3225,14.49125,14.255,,11/20/2018
14.415,14.42625,14.44125,14.355,,11/19/2018
14.415,14.415,14.415,14.415,,11/18/2018
14.295,14.415,14.42375,14.245,,11/16/2018
14.14375,14.29375,14.3525,14.1,,11/15/2018
14.01375,14.14125,14.18625,13.90125,,11/14/2018
14.01875,13.99625,14.12625,13.96375,,11/13/2018
14.1675,13.99375,14.21,13.99,,11/12/2018
14.16,14.16,14.16,14.16,,11/11/2018
14.43875,14.16,14.44125,14.11125,,11/9/2018
14.57375,14.43,14.59,14.3925,,11/8/2018
14.53875,14.56875,14.72125,14.49125,,11/7/2018
14.655,14.53375,14.715,14.49625,,11/6/2018
14.74875,14.645,14.77,14.6075,,11/5/2018
14.7425,14.7425,14.7425,14.7425,,11/4/2018
14.745,14.7425,14.91,14.6525,,11/2/2018
14.2725,14.75,14.9825,14.2725,,11/1/2018
14.4725,14.275,14.475,14.0575,,10/31/2018
14.4725,14.4675,14.8375,14.38,,10/30/2018
14.7,14.48375,14.765,14.425,,10/29/2018
14.63375,14.7025,14.72125,14.63375,,10/28/2018
14.63875,14.63375,14.77,14.58875,,10/26/2018
14.69375,14.63375,14.77875,14.605,,10/25/2018
14.75375,14.63375,14.805,14.63375,,10/24/2018
14.57125,14.8725,14.8725,14.52125,,10/23/2018
14.665,14.63375,14.69125,14.52375,,10/22/2018
14.6375,14.6375,14.6375,14.6375,,10/21/2018
14.57375,14.6375,14.7175,14.56125,,10/19/2018
14.585,14.57875,14.65375,14.45875,,10/18/2018
14.66625,14.61375,14.72375,14.59875,,10/17/2018
14.70875,14.665,14.845,14.61875,,10/16/2018
14.60875,14.6925,14.77625,14.6075,,10/15/2018
14.60375,14.60375,14.60375,14.60375,,10/14/2018
14.58875,14.60375,14.70625,14.52,,10/12/2018
14.32125,14.58875,14.625,14.26375,,10/11/2018
14.39,14.2975,14.43,14.25,,10/10/2018
14.3925,14.3925,14.44,14.275,,10/9/2018
14.505,14.36875,14.51125,14.27625,,10/8/2018
14.6425,14.6425,14.6425,14.6425,,10/7/2018
14.60125,14.6425,14.71625,14.52,,10/5/2018
14.64125,14.59625,14.7625,14.53875,,10/4/2018
14.71625,14.63375,14.82625,14.625,,10/3/2018
14.50375,14.6825,14.9125,14.44625,,10/2/2018
14.66875,14.48375,14.68625,14.38125,,10/1/2018
14.65375,14.65375,14.65375,14.65375,,9/30/2018
14.2575,14.65375,14.7175,14.24,,9/28/2018
14.3525,14.24375,14.46125,14.19,,9/27/2018
14.46625,14.3225,14.515,14.3225,,9/26/2018
14.27375,14.46375,14.555,14.22625,,9/25/2018
14.29,14.2575,14.3775,14.19625,,9/24/2018
14.2575,14.2575,14.2575,14.2575,,9/23/2018
14.31375,14.2575,14.43,14.16375,,9/21/2018
14.25125,14.31875,14.3525,14.185,,9/20/2018
14.155,14.2475,14.3375,14.14875,,9/19/2018
14.185,14.15,14.23375,14.07875,,9/18/2018
14.05875,14.175,14.25,14.05,,9/17/2018
14.0475,14.0475,14.0475,14.0475,,9/16/2018
14.185,14.0475,14.285,14.0475,,9/14/2018
14.2525,14.3425,14.3525,14.1775,,9/13/2018
14.135,14.25125,14.2825,14.075,,9/12/2018
14.17,14.14375,14.22875,13.9425,,9/11/2018
14.1425,14.18125,14.25125,14.0825,,9/10/2018
14.1775,14.1775,14.1775,14.1775,,9/9/2018
14.17,14.1775,14.255,14.07875,,9/7/2018
14.1975,14.15125,14.30375,14.11625,,9/6/2018
14.17375,14.1875,14.2325,14.1,,9/5/2018
14.5,14.15875,14.5125,14.01625,,9/4/2018
14.53625,14.49875,14.55125,14.39875,,9/3/2018
14.53125,14.53125,14.53125,14.53125,,9/2/2018
14.55875,14.53125,14.715,14.495,,8/31/2018
14.75375,14.8825,14.8825,14.52,,8/30/2018
14.745,14.8825,14.8825,14.66875,,8/29/2018
14.89125,14.7075,15.00125,14.67625,,8/28/2018
14.85125,14.9825,14.9825,14.75375,,8/27/2018
14.815,14.815,14.815,14.815,,8/26/2018
14.50125,14.815,14.875,14.4875,,8/24/2018
14.7575,14.4375,14.7675,14.4375,,8/23/2018
14.79375,14.74375,14.87875,14.6975,,8/22/2018
14.7575,14.665,14.84625,14.665,,8/21/2018
14.76625,14.7825,14.84125,14.655,,8/20/2018
14.8425,14.8425,14.8425,14.8425,,8/19/2018
14.65125,14.8425,14.8425,14.6025,,8/17/2018
14.46875,14.64625,14.8325,14.345,,8/16/2018
15.07125,14.43875,15.08125,14.37375,,8/15/2018
15.01375,14.9875,15.1075,14.98625,,8/14/2018
15.3225,14.99625,15.34125,14.98625,,8/13/2018
15.31125,15.31125,15.31125,15.31125,,8/12/2018
15.445,15.31125,15.45,15.2925,,8/10/2018
15.4225,15.44,15.5125,15.37,,8/9/2018
15.375,15.425,15.4675,15.29125,,8/8/2018
15.3125,15.38,15.49,15.2975,,8/7/2018
15.42625,15.2575,15.49125,15.2575,,8/6/2018
15.40875,15.40875,15.40875,15.40875,,8/5/2018
15.32,15.40875,15.54625,15.25,,8/3/2018
15.40625,15.30875,15.475,15.2925,,8/2/2018
15.52875,15.395,15.53875,15.38875,,8/1/2018
15.49,15.515,15.605,15.3775,,7/31/2018
15.49375,15.48875,15.54375,15.40125,,7/30/2018
15.49875,15.49875,15.49875,15.49875,,7/29/2018
15.41,15.49875,15.53375,15.33125,,7/27/2018
15.60375,15.38375,15.66625,15.38375,,7/26/2018
15.4775,15.6125,15.6325,15.4525,,7/25/2018
15.3975,15.4675,15.595,15.33625,,7/24/2018
15.51,15.3825,15.55625,15.36,,7/23/2018
15.5825,15.5825,15.5825,15.5825,,7/22/2018
15.34125,15.5825,15.5825,15.25,,7/20/2018
15.5575,15.1875,15.57375,15.1875,,7/19/2018
15.575,15.55625,15.61375,15.40375,,7/18/2018
15.78875,15.57,15.86375,15.5625,,7/17/2018
15.81875,15.7925,15.87875,15.745,,7/16/2018
15.815,15.815,15.815,15.815,,7/15/2018
15.94875,15.815,15.98625,15.725,,7/13/2018
15.81375,15.945,15.995,15.765,,7/12/2018
16.05875,15.805,16.06375,15.785,,7/11/2018
16.1175,16.1925,16.1925,15.9075,,7/10/2018
16.0625,16.11125,16.21625,16.04875,,7/9/2018
16.035,16.035,16.035,16.035,,7/8/2018
16.04625,16.035,16.07625,15.9525,,7/6/2018
16.08125,16.0525,16.10125,15.93375,,7/5/2018
16.0225,16.07875,16.15,16,,7/4/2018
15.87,16.0225,16.0425,15.78375,,7/3/2018
16.1025,15.85125,16.13,15.7775,,7/2/2018
16.1075,16.1075,16.1075,16.1075,,7/1/2018
16.00875,16.1075,16.16,15.96875,,6/29/2018
16.0775,16.00875,16.13125,15.9275,,6/28/2018
16.29,15.9225,16.305,15.9225,,6/27/2018
16.3425,16.29,16.35625,16.15375,,6/26/2018
16.4625,16.32875,16.48625,16.29625,,6/25/2018
16.4575,16.4575,16.4575,16.4575,,6/24/2018
16.33125,16.4575,16.4875,16.315,,6/22/2018
16.2925,16.32,16.3625,16.20125,,6/21/2018
16.315,16.28375,16.37125,16.26375,,6/20/2018
16.49375,16.30375,16.545,16.24375,,6/19/2018
16.56125,16.47,16.6275,16.4275,,6/18/2018
16.56125,16.56125,16.56125,16.56125,,6/17/2018
17.1775,16.56125,17.25375,16.465,,6/15/2018
17.04,17.16,17.30875,16.94,,6/14/2018
16.85625,17.1925,17.1925,16.80375,,6/13/2018
16.92,16.85875,16.95,16.75875,,6/12/2018
16.7725,16.935,16.9475,16.75,,6/11/2018
16.78375,16.78375,16.78375,16.78375,,6/10/2018
16.7275,16.78375,16.82125,16.62625,,6/8/2018
16.68625,16.70625,16.89875,16.6475,,6/7/2018
16.49625,16.67875,16.73625,16.49625,,6/6/2018
16.42,16.3075,16.5325,16.3075,,6/5/2018
16.4075,16.41375,16.54625,16.3775,,6/4/2018
16.39875,16.39875,16.39875,16.39875,,6/3/2018
16.42625,16.39875,16.5075,16.345,,6/1/2018
