Date,0,1,2,3,SPY
2015-12-17,0.038591101028271346,-0.1817974442089919,-0.18122140642652418,0.25444641428028536,-0.0027746289218838482
2015-12-18,0.03831126885621239,-0.16492125320368045,-0.17387320815895635,0.23406484766518187,-0.026334951975587217
2015-12-21,-0.015162339318431584,-0.15282888122384886,-0.18007931131984256,0.24709967739889271,-0.01830304789038384
2015-12-22,-0.03375344532977742,-0.15545871742751238,-0.1877914378995681,0.24796952870771238,-0.009394893957866302
2015-12-23,-0.01680309540224101,-0.15663316816552753,-0.1925616038969059,0.25191065091135423,0.002872078177989179
2015-12-24,0.000538355210887298,-0.1492265538300903,-0.19635068158080837,0.25370110772792676,0.0012169595897313368
2015-12-28,-0.04657096826025808,-0.16100937817891092,-0.2022751407312846,0.2535662506166576,-0.0010708562892283169
2015-12-29,-0.02482708703236991,-0.15794382637596505,-0.1953145470843164,0.2755934781104141,0.009589646434928323
2015-12-30,-0.01893789571328164,-0.16609938364543775,-0.20080232539625997,0.26128011411283336,0.0024339191794637838
2015-12-31,-0.006184390985961463,-0.16123562535454217,-0.2032337615516837,0.24256178613608803,-0.00759381810425408
2016-01-04,0.004890523626819299,-0.160821113697448,-0.21454271827884575,0.21383761744077212,-0.02146711361665754
2016-01-05,4.0582642190756246e-05,-0.1543652151757986,-0.21506687042748474,0.21050923089457152,-0.01981206317813644
2016-01-06,-0.003470422617700475,-0.15089346115954239,-0.21303860185143475,0.20146186262502996,-0.03217634340278708
2016-01-07,0.030324697837589065,-0.13525993090628674,-0.20887213847250208,0.16874922071031206,-0.055395951846233804
2016-01-08,0.03967984767416266,-0.15283592990974992,-0.20159022960680506,0.16795526760023116,-0.06576447188994528
2016-01-11,0.06076271189528204,-0.16638901907494563,-0.21133486009667213,0.17730843736833735,-0.06483956799823343
2016-01-12,0.07090723673581367,-0.17325593912480064,-0.1999359482476114,0.18546918701255088,-0.0572944039383777
2016-01-13,0.06144036475625403,-0.1651626081480161,-0.1986692011383,0.13868882782228553,-0.0808060729476835
2016-01-14,0.07897674037032965,-0.17365115388295893,-0.20434096163900684,0.15781956090409355,-0.0657158178455477
2016-01-15,-0.019286489630978232,-0.17162010231159863,-0.20087625771451345,0.1319314008523611,-0.08577128754514507
2016-01-19,0.04200101616607643,-0.16882957700450685,-0.1962505524504763,0.13038440667239226,-0.08455432795541273
2016-01-20,0.16197016106384288,-0.1660276421309228,-0.1981262036191237,0.12701426629079027,-0.09628583787178613
2016-01-21,0.13910768844557841,-0.16687006169051355,-0.1977264853655768,0.12788811360431107,-0.09122324703579254
2016-01-22,0.08362262851306212,-0.166215035448106,-0.1947386954439403,0.15098346479086788,-0.0725794163854162
2016-01-25,0.3169528965348374,-0.1511432483022499,-0.19091921286261782,0.13756814668869133,-0.0865988151983248
2016-01-26,0.28214600059781914,-0.13675780962840978,-0.18979439264009068,0.14424204583849298,-0.07413715873514215
2016-01-27,0.3242470129785655,-0.1341897544910965,-0.1905297034973249,0.1074788092433605,-0.08421354519541913
2016-01-28,0.3108669554167023,-0.14404703160611043,-0.20066139262951077,0.12307452237273031,-0.07944308307502168
2016-01-29,0.3032478318657663,-0.1425841912144653,-0.1926533996248837,0.12519655479852787,-0.057002348240357326
2016-02-01,0.2409202243594517,-0.13849063891512914,-0.19324772885358543,0.11893226765256437,-0.05734313100035093
2016-02-02,0.2849117211602905,-0.14472062844691813,-0.18981397856872484,0.08851010520479519,-0.07433183819463085
2016-02-03,0.29145304949821305,-0.12538283801297279,-0.19138346530601824,0.08204791166373449,-0.06878250733328983
2016-02-04,0.3389923607044094,-0.10798907506678312,-0.1960435758389345,0.08449826478678313,-0.0673221412220959
2016-02-05,0.32516447987685737,-0.09871140395377909,-0.20524348071721032,0.046852059254484324,-0.08508979504273351
2016-02-08,0.40571846543929957,-0.08338873496501109,-0.21309506265430278,0.030945181034487623,-0.09740542122298657
2016-02-09,0.5393692434153923,-0.08153245980673274,-0.21565281888250787,0.036514330008918794,-0.09735676717858899
2016-02-10,0.5990023023932423,-0.08142462617697588,-0.21357310809382102,0.04467555938620493,-0.0981355677697957
2016-02-11,0.782287552434271,-0.050567778138836394,-0.2102317810134935,0.04554167999587766,-0.10986707281833052
2016-02-12,0.750449268812984,-0.055054822025790484,-0.21205338178855948,0.056762477222428,-0.09151530273381325
2016-02-16,0.6682065513273618,-0.0839389697604791,-0.2076937574238925,0.08168852460556164,-0.07618164111021575
2016-02-17,0.6138997813923484,-0.07576941802348525,-0.19995692394508113,0.10137221378326289,-0.06109131299050452
2016-02-18,0.7153517260191387,-0.06729063234512644,-0.20323199393138602,0.09422147516354795,-0.06493694910460412
2016-02-19,0.757472042002618,-0.07075221786357089,-0.20415377977200067,0.10037373288763263,-0.0653750350855542
2016-02-22,0.9409041512113232,-0.0848504623008518,-0.20328637747378697,0.13122222001129602,-0.05184244931556892
2016-02-23,0.8961705802924174,-0.07092529186397245,-0.21387936021576137,0.1224678364464904,-0.06381729273582837
2016-02-24,0.9719782528023568,-0.07490192905200199,-0.21793300549245032,0.12967930601090183,-0.05953364365835423
2016-02-25,0.9556433717011521,-0.08096954388478361,-0.22271439572180285,0.14594601902001503,-0.04814292136981291
2016-02-26,0.9577011017380934,-0.0939810914731275,-0.22483735749171996,0.14023467695608405,-0.05033343402781609
2016-02-29,1.0183884270801165,-0.07890506210740045,-0.22686915202812918,0.13142850538649853,-0.05778121698130123
2016-03-01,1.1516600901471938,-0.08771537888697634,-0.2322407716486804,0.16347453710185444,-0.035632537844657475
2016-03-02,1.1951752349163556,-0.0764782797738568,-0.23021904361735546,0.1602852204418006,-0.03130016657304879
2016-03-03,1.2537539865285083,-0.058838515933348434,-0.2240999783957388,0.16083636870192985,-0.027503257520922197
2016-03-04,1.307971223950395,-0.045806276765822496,-0.21584754702135256,0.15856562686680054,-0.024339191794648274
2016-03-07,1.2637997316711185,-0.03427692671062155,-0.21485070928166738,0.14978609113236163,-0.02356032305370459
2016-03-08,1.2833096899165284,-0.04181362652823861,-0.2124411867554904,0.14273173810071493,-0.03422089879543666
2016-03-09,1.4494448404407474,-0.05240023374496394,-0.2122419186326454,0.1512953057287978,-0.029450363657463896
2016-03-10,1.4151375568973217,-0.03755554733443456,-0.20415380833543006,0.1493000343187838,-0.028671567934095754
2016-03-11,1.4319028440056192,-0.055569040837526784,-0.20064555698273867,0.1739970808719522,-0.012997118682666176
2016-03-14,1.5194407683697975,-0.061990434781352355,-0.19580654609342685,0.1761505575563891,-0.01426273231679609
2016-03-15,1.5583973436783443,-0.06462589102724803,-0.19748083321552445,0.1771181851303636,-0.01586912871091961
2016-03-16,1.5276386668693416,-0.045252328581861456,-0.19960715186810607,0.1782216310313287,-0.010173767566648895
2016-03-17,1.4375643726593008,-0.0346967953665307,-0.20458162672164892,0.16951593182011404,-0.0038942122730845075
2016-03-18,1.3762603037476753,-0.04382308681656333,-0.204407500314298,0.17313254932347188,-0.0051111718628168434
2016-03-21,1.4587391320362033,-0.042220993014589814,-0.20041494743877575,0.18351798905081984,-0.003699532813595807
2016-03-22,1.4361693932742043,-0.03793766981458524,-0.1980529591923934,0.1898036953411133,-0.004234995033078004
2016-03-23,1.5203488217798724,-0.06492126642872487,-0.20273589974617345,0.18995473305838084,-0.010806533007087338
2016-03-24,1.4323957460745955,-0.07370673581483078,-0.1999052391029239,0.19206036834541762,-0.01124469687345142
2016-03-28,1.4948519546955774,-0.07672452742099722,-0.19613709991330552,0.18446892311628105,-0.010660507591996327
2016-03-29,1.4694595946436109,-0.05687749169914502,-0.1902573849866096,0.20691736700737384,-0.001509020155592622
2016-03-30,1.4852726867671682,-0.06263149040048743,-0.20321873246508293,0.21713828572380445,0.002872078177988957
2016-03-31,1.4607063653905379,-0.059431463064309575,-0.2103137580459653,0.20741959132931354,0.0004381589985242851
2016-04-01,1.4775264874271246,-0.07186012859773139,-0.20481405677043896,0.21511693790995534,0.007253103493995328
2016-04-04,1.451053231371981,-0.08227338205528056,-0.2075275610030347,0.21935138700086876,0.003991661529189283
2016-04-05,1.4036679173190847,-0.07681863197695538,-0.20788108282981554,0.21516825365356262,-0.00603607575452858
2016-04-06,1.4225392812247137,-0.07604238744396685,-0.21201340236524802,0.24209881729300875,0.004819184314530656
2016-04-07,1.3721044345011202,-0.06844073883556767,-0.2123927377408924,0.22808831680066532,-0.007204381299863338
2016-04-08,1.3340280627079943,-0.056844606901996775,-0.20905513278307253,0.23361534947000528,-0.004527055598937069
2016-04-11,1.2546966983350538,-0.033983473350180704,-0.2163246583885835,0.22863746701678056,-0.006863598539869842
2016-04-12,1.158650308033307,-0.02673955972533959,-0.20905115689127696,0.2389825796330851,0.0023852651350657617
2016-04-13,1.2103226929193558,-0.029781260280625665,-0.19058313177301134,0.2633290725985076,0.012510378657315524
2016-04-14,1.242844431978416,-0.038225924599421535,-0.19410225904514444,0.27360629633813316,0.012559032701713102
2016-04-15,1.2485884022442293,-0.03480864582396703,-0.1886896949197262,0.27063867745722936,0.011439449350512776
2016-04-18,1.3099577672127962,-0.03857541341730608,-0.17847950925361267,0.27006678473248713,0.018546522561579737
2016-04-19,1.3056633542805343,-0.008034037902216351,-0.1620439197075767,0.2675883162905599,0.021759242332251016
2016-04-20,1.2924845216761929,-0.007718047158366992,-0.14323209745956356,0.2735472828472476,0.022732868418097185
2016-04-21,1.289429769326171,-0.003211719988579387,-0.15861479727230932,0.27379626186423645,0.01723218673331517
2016-04-22,1.2505215264129226,-0.015085491420974262,-0.1862107335340465,0.2647105984299578,0.01723218673331517
2016-04-25,1.3624684358307828,-0.01271352499614875,-0.1734394497397248,0.26257309054503386,0.015479764924100747
2016-04-26,1.40238922692861,-0.006126153530908951,-0.1623713484351208,0.2496477298380646,0.016988780211853793
2016-04-27,1.3740132058226835,0.0005823188140856583,-0.16828803076959464,0.2202769445770667,0.01908198964890051
2016-04-28,1.3012120146556492,0.020180181811254805,-0.16252560732815502,0.19771292223688341,0.009833052956389476
2016-04-29,1.3471449869061582,0.038685695457313596,-0.15881842085213238,0.22483392422304038,0.004381098333580358
2016-05-02,1.5695792492420337,0.03797911130825815,-0.15627044676279156,0.2324937580718618,0.012364348374386047
2016-05-03,1.5227386717487645,0.02811272587446223,-0.1787769618750673,0.23427907146595128,0.0035535755482389852
2016-05-05,1.5584774979929628,0.02354116999910305,-0.18869010973634548,0.20971470725323682,-0.0022391667024022066
2016-05-06,1.5638590717019527,0.0346922332340196,-0.17917097670740667,0.21639324456062448,0.0014117120667949123
2016-05-09,1.6132370042347741,0.006642435457815399,-0.19294696818898538,0.22476543445838582,0.0022392348521360628
2016-05-10,1.5501224402451763,0.01216233539202305,-0.1706170182418354,0.24195757828875686,0.01470089131531882
2016-05-11,1.6252641200845477,0.024945327990497868,-0.1738008330572387,0.23217890099702165,0.00520862111892173
2016-05-12,1.6288478512133837,0.010870839477674199,-0.16573812165751434,0.22075115066067452,0.005500681684780684
2016-05-13,1.6853412075351657,0.015633851190667958,-0.16490370679680566,0.22047153920605256,-0.0032614419648073767
2016-05-16,1.7622718609056913,0.012712275162328757,-0.16367954869833878,0.2387807937623423,0.006571610991583432
2016-05-17,1.8408120740987393,0.019105487776112318,-0.15373900198395196,0.22732025916944498,-0.0028232829662817593
2016-05-18,1.9528878286486084,-0.002100516323271795,-0.15949359984276812,0.23818412305310743,-0.0025312224004226946
2016-05-19,1.9646175940376125,-0.014888942291130358,-0.16897706342513563,0.2341729538363142,-0.005987421710131113
2016-05-20,1.9099356988630882,-0.01274717025470895,-0.16902027079631277,0.24287834339177494,0.0002921287155945862
2016-05-23,1.924258537882055,-0.01956713529980192,-0.17199472512372138,0.24365459755733032,-0.001070856289228872
2016-05-24,1.8713423512612959,-0.03301462993158488,-0.17320915637054335,0.26003523271878226,0.011877535331462852
2016-05-25,1.8864282286137266,-0.03383620197331694,-0.16382597579371505,0.2677482602633119,0.018741206888906792
2016-05-26,1.8959391402879646,-0.03398732613231359,-0.15423074091523792,0.2684203816029733,0.01903326258692739
2016-05-27,1.9496226721090069,-0.04520469335686872,-0.15021887396652822,0.27280198159399727,0.02341436092050886
2016-05-31,2.3416152070776493,-0.046464594575984286,-0.1624339988995841,0.27791655798944137,0.02146718176639184
2016-06-01,2.3689183769817324,-0.05019842567146615,-0.15136167614108453,0.2728684470128897,0.023560391203438558
2016-06-02,2.343840692167298,-0.05444731631815136,-0.1442462858855762,0.27270024339103194,0.026675807753153258
2016-06-03,2.4518428691635634,-0.02791063802033844,-0.13287618679751423,0.26690773013244007,0.023609045247836136
2016-06-06,2.5157460405538217,-0.020719366847993137,-0.11682759669386444,0.27252277141637515,0.028817666366758976
2016-06-07,2.5019402717387154,-0.02371753771859364,-0.11230108231472413,0.28158552873154075,0.030423989743307178
2016-06-08,2.4990424608722215,-0.002798052443936605,-0.10010662372818468,0.2895473959244548,0.033782807946645343
2016-06-09,2.4699078617093724,0.0011173081297264353,-0.1070466697936997,0.2979714285113939,0.03237116889742442
2016-06-10,2.472461762784196,-0.0005049096217195626,-0.11452441734557162,0.28666176738946114,0.02258683813516793
2016-06-13,3.1400894182675385,0.003355826551162844,-0.11084284969783731,0.2647650041380727,0.01470089131531882
2016-06-14,3.1818843127503733,-0.0005717617217005921,-0.11214929888331193,0.25212554010030175,0.012705058116804224
2016-06-15,3.16981926187393,-0.00030979389294194526,-0.12467591854951399,0.2475860642077934,0.011293419067583299
2016-06-16,3.5944805674339753,-0.014128470034322937,-0.13349472676363883,0.24871360872367254,0.014311454510927746
2016-06-20,2.7585859688833785,0.0049097585341808525,-0.13017855887332164,0.23896368678817592,0.011780232110506494
2016-06-21,2.6820327530183445,-0.008457764365491949,-0.15553376704548527,0.24850138301014146,0.014652237270921242
2016-06-22,2.3007534230975013,-0.005870652378414554,-0.15967306619094412,0.24053592639345278,0.01299719170023872
2016-06-23,2.384066367557036,-0.015488090790858222,-0.16791228986499396,0.24324991076350555,0.026188994710230507
2016-06-24,2.6384242916995166,0.01621561754236267,-0.17311119994195479,0.20894555716882723,-0.010660507591996549
2016-06-27,2.5376110341760767,0.01570209429211822,-0.17294165666753858,0.18751749899572046,-0.02837943435066126
2016-06-28,2.3721374335312473,0.015166807314348274,-0.17169560116153626,0.21067349108047617,-0.01085526006906068
2016-06-30,2.4716199526849043,0.052375477978162444,-0.18176169248645224,0.24160573339694613,0.01971475995717764
2016-07-01,2.46961417443926,0.08736852791176619,-0.19790077802362616,0.25317191905633707,0.02185661857078336
2016-07-05,2.3585940768904097,0.09940182863661451,-0.21446448155995945,0.2503046023510396,0.014506211855830342
2016-07-06,2.3650897274330442,0.10590168813166034,-0.22198487367992448,0.25596294017315735,0.02059100980449191
2016-07-07,2.170051708419298,0.10416839725765392,-0.23412745514934585,0.2618572675959199,0.01995816647863924
2016-07-08,2.3749747662959404,0.11618596886433918,-0.21195436893551844,0.27679685234403606,0.035145797819307045
2016-07-11,2.2147068178166553,0.11451134107674843,-0.21873818422924263,0.2854004254957021,0.038796676588504164
2016-07-12,2.266298997257869,0.10242533592289949,-0.20690255363196608,0.29937812475977554,0.04634184064835978
2016-07-13,2.2443029836123394,0.11040230475888868,-0.19504754625537357,0.2924126045269455,0.04619581036543008
2016-07-14,2.3571544325575164,0.10937688737048723,-0.20923339510678174,0.30949013599674813,0.052037201792630494
2016-07-15,2.411620007117743,0.10590000289514867,-0.21716032149438236,0.30550705962136626,0.05062556274340935
2016-07-18,2.337012821793914,0.1003811056990287,-0.20978176827035466,0.3082532566816649,0.05344891872726509
2016-07-19,2.3958064325529125,0.09915258604044008,-0.2308410727167982,0.30662412448163456,0.05237798455262377
2016-07-20,2.458159614267921,0.07824321001904821,-0.24224254442804716,0.3045462323525985,0.05675900986862992
2016-07-21,2.4741705162730656,0.10303005894526907,-0.24130798356505345,0.26597181219078503,0.05276742135701462
2016-07-22,2.61018299554756,0.08699392014695384,-0.23967766887848518,0.2682874193473124,0.057489229433014266
2016-07-25,2.554998988585005,0.08098858009658794,-0.24352209884478015,0.2582162516182649,0.05461715125502398
2016-07-26,2.374492910611042,0.09238148567884052,-0.24808871817417244,0.2625150858011842,0.05510396429794717
2016-07-27,2.467110347837291,0.12565530582883655,-0.2457404185045171,0.2770579011216743,0.053984380946746846
2016-07-28,2.460268570172009,0.11723239648647343,-0.2519597387924929,0.28663205676165426,0.05520134053647929
2016-07-29,2.4912039771011982,0.129559255540044,-0.24572576646207878,0.28686205574476964,0.056905040151559394
2016-08-01,2.1702320620541453,0.13251365118302738,-0.2599630650111747,0.3002521887907923,0.056028863321820443
2016-08-02,1.7984393674940304,0.14497549922915143,-0.262945048468498,0.27122878620660185,0.04926257287074676
2016-08-03,2.0109747206785733,0.13802601581614415,-0.25686168884900085,0.2661651860488381,0.05232926235848878
2016-08-04,2.1130266062441327,0.13619799045227388,-0.26180090832380853,0.27248408473955443,0.05344891872726443
2016-08-05,2.0907969375937756,0.1117383356982411,-0.25320245526828167,0.2946157685333335,0.06206493907634747
2016-08-08,2.165725239939666,0.11241537872407492,-0.25071972739787785,0.2894630000559737,0.061432168768069895
2016-08-09,2.2464710977323588,0.12027928199764548,-0.25253051145192684,0.2929781877460025,0.06206493907634725
2016-08-10,2.2347113532061647,0.13173026508036023,-0.2523881195064156,0.28708217665667535,0.05943633556955552
2016-08-11,2.1948386578325403,0.11632517480518256,-0.2533941131684381,0.29035355587471656,0.06435282797288222
2016-08-12,2.190656639856226,0.10575436258079529,-0.25104967043980597,0.2838557489088023,0.06342800196658427
2016-08-15,2.065614897079249,0.10495494399688465,-0.2461966429901582,0.29037867129822903,0.06649468658648794
