Open,Close,High,Low,Volume,Date
27.40375,26.4475,27.69375,25.82425,,08/14/20
25.74125,27.52825,27.65325,25.30625,,08/13/20
25.34625,25.12,26.29,23.5025,,08/12/20
29.01375,24.7975,29.25125,24.54375,,08/11/20
28.20725,28.61,29.385,27.83125,,08/10/20
28.2975,28.2975,28.2975,28.2975,,08/09/20
28.2975,28.2975,28.2975,28.2975,,08/08/20
29.14225,28.2975,29.8425,27.45225,,08/07/20
27.0625,29.425,29.425,26.82125,,08/06/20
26.0625,26.9425,27.115,25.52125,,08/05/20
24.39375,26.0075,26.01575,24.155,,08/04/20
24.765,23.5125,24.82125,23.5125,,08/03/20
24.4425,24.4425,24.4425,24.4425,,08/02/20
24.4425,24.4425,24.4425,24.4425,,08/01/20
23.5225,24.4425,24.46875,23.29625,,07/31/20
24.375,23.495,24.38625,22.97125,,07/30/20
24.49375,24.31375,24.90925,23.44,,07/29/20
24.735,24.4025,26.15125,22.41125,,07/28/20
22.84425,24.585,24.6,22.84425,,07/27/20
22.79,22.79,22.79,22.79,,07/26/20
22.79,22.79,22.79,22.79,,07/25/20
22.68,22.79,22.91075,22.43125,,07/24/20
23.2375,22.225,23.2375,22.2125,,07/23/20
21.29,22.9925,23.0425,21.29,,07/22/20
19.9,21.29,21.3215,19.86125,,07/21/20
19.325,19.91375,19.9225,19.24775,,07/20/20
19.335,19.075,19.335,19.0125,,07/19/20
19.335,19.335,19.335,19.335,,07/18/20
19.16,19.335,19.39125,18.91775,,07/17/20
19.4675,19.1175,19.4675,19.09425,,07/16/20
18.8625,19.19475,19.78,18.8625,,07/15/20
19.08625,18.8125,19.29075,18.8125,,07/14/20
18.76125,19.065,19.3825,18.74,,07/13/20
18.72425,18.72425,18.72425,18.72425,,07/12/20
18.72425,18.72425,18.72425,18.72425,,07/11/20
18.645,18.72425,18.80175,18.4925,,07/10/20
18.755,18.6475,19.05,18.5075,,07/09/20
18.25375,18.715,18.76675,18.25175,,07/08/20
18.28925,18.32,18.36125,17.995,,07/07/20
18.02825,18.1675,18.395,17.945,,07/06/20
18.0475,17.5075,18.0475,17.5075,,07/05/20
17.9525,18.0475,18.07125,17.9375,,07/03/20
18.0425,17.94625,18.1175,17.7925,,07/02/20
18.2025,17.515,18.435,17.515,,07/01/20
17.835,17.515,18.24075,17.515,,06/30/20
17.8275,17.855,17.95125,17.6875,,06/29/20
17.80375,17.80375,17.80375,17.80375,,06/27/20
17.765,17.80375,17.93375,17.49575,,06/26/20
17.50625,17.865,17.865,17.4475,,06/25/20
17.94625,17.865,18.07125,17.4335,,06/24/20
17.7275,17.775,18.01,17.66975,,06/23/20
17.70125,17.72,18.0225,17.66675,,06/22/20
17.6225,17.6225,17.6225,17.6225,,06/21/20
17.6225,17.6225,17.6225,17.6225,,06/20/20
17.37875,17.6225,17.80675,17.36675,,06/19/20
17.48325,17.3675,17.6725,17.313,,06/18/20
17.44625,17.52775,17.605,17.33875,,06/17/20
17.4075,17.635,17.635,17.2825,,06/16/20
17.47375,17.3975,17.53525,16.94875,,06/15/20
17.49125,17.49125,17.49125,17.49125,,06/14/20
17.49125,17.49125,17.49125,17.49125,,06/13/20
17.66625,17.49125,17.74075,17.39575,,06/12/20
18.15375,17.65,18.16,17.47825,,06/11/20
17.5725,18.125,18.17725,17.545,,06/10/20
17.4445,17.55,17.7725,17.4445,,06/09/20
17.32875,17.78875,17.8,17.3275,,06/08/20
17.41,17.41,17.41,17.41,,06/07/20
17.41,17.41,17.41,17.41,,06/06/20
17.72375,17.41,17.7575,17.22125,,06/05/20
17.65375,17.7075,17.843,17.4725,,06/04/20
18.0625,17.495,18.07,17.4875,,06/03/20
18.29,18.0775,18.37175,17.79575,,06/02/20
18.0125,18.2925,18.38925,18.0125,,06/01/20
17.87,17.87,17.87,17.87,,05/30/20
17.3975,17.87,17.90925,17.26875,,05/29/20
17.2825,17.365,17.50425,17.18725,,05/28/20
17.155,17.2675,17.35625,16.85325,,05/27/20
17.09125,17.14,17.45,17.03275,,05/26/20
17.15125,16.5375,17.17875,16.53,,05/25/20
17.2075,17.2075,17.2075,17.2075,,05/24/20
17.11375,17.2075,17.2325,16.74625,,05/22/20
17.5275,17.11875,17.53375,16.895,,05/21/20
17.35625,17.565,17.63475,17.275,,05/20/20
17,17.345,17.4875,16.99,,05/19/20
16.77925,16.97,17.56825,16.66775,,05/18/20
16.6425,16.6425,16.6425,16.6425,,05/17/20
15.85675,16.6425,16.735,15.7925,,05/15/20
15.585,15.885,15.895,15.45125,,05/14/20
15.45925,15.59125,15.64,15.39125,,05/13/20
15.48375,15.4225,15.625,15.35275,,05/12/20
15.4875,15.50675,15.61225,15.27875,,05/11/20
15.47675,15.47675,15.47675,15.47675,,05/10/20
15.47675,15.47675,15.47675,15.47675,,05/09/20
15.3225,15.47675,15.63,15.2225,,05/08/20
14.8725,15.465,15.465,14.84925,,05/07/20
14.965,14.86,15.16625,14.8275,,05/06/20
14.79,14.9675,15.04625,14.73075,,05/05/20
14.94875,14.77925,15.0625,14.735,,05/04/20
14.965,14.965,14.965,14.965,,05/03/20
14.93225,14.965,15.05125,14.75075,,05/01/20
15.29875,14.955,15.51125,14.7825,,04/30/20
15.18,15.295,15.39325,15.09875,,04/29/20
15.0375,15.1225,15.2275,14.92,,04/28/20
15.24075,15.2275,15.34,15.035,,04/27/20
15.25,15.25,15.25,15.25,,04/26/20
15.2525,15.25,15.39,15.0325,,04/24/20
15.0925,15.25375,15.4425,14.975,,04/23/20
14.905,15.11,15.1425,14.71125,,04/22/20
15.32425,14.875,15.325,14.53675,,04/21/20
15.1725,15.295,15.4325,15.06,,04/20/20
15.185,15.185,15.185,15.185,,04/19/20
15.53875,15.185,15.55375,15.07,,04/17/20
15.4825,15.6125,15.6125,15.2055,,04/16/20
15.73,15.5025,15.775,15.2825,,04/15/20
15.4125,15.76075,15.8375,15.3525,,04/14/20
15.4075,15.4025,15.5125,15.1575,,04/13/20
15.035,15.035,15.035,15.035,,04/12/20
15.025,15.035,15.08075,15.025,,04/10/20
14.92275,15.44125,15.53875,14.92275,,04/09/20
15.0275,14.94,15.13,14.86725,,04/08/20
15.0075,15.0175,15.475,14.87375,,04/07/20
14.3875,15.00625,15.0775,14.24875,,04/06/20
14.3925,14.3925,14.3925,14.3925,,04/05/20
14.53,14.3925,14.54375,14.28625,,04/03/20
14.00125,14.485,14.53125,13.91475,,04/02/20
13.915,13.9575,14.13875,13.82025,,04/01/20
14.0925,13.9775,14.245,13.87375,,03/31/20
14.53625,14.06,14.555,13.8225,,03/30/20
14.485,14.485,14.485,14.485,,03/29/20
14.4825,14.485,14.63125,14.1925,,03/27/20
14.3475,14.4275,14.675,14.17375,,03/26/20
14.5,14.34625,14.72875,14.02625,,03/25/20
13.4375,14.425,14.49375,13.22875,,03/24/20
12.3675,13.4375,13.44125,12.3675,,03/23/20
12.6325,12.345,12.65,12.28875,,03/22/20
12.06,12.6325,13.02575,12.0575,,03/20/20
12.0775,12.0725,12.3075,11.7975,,03/19/20
12.755,12.04,12.88,11.68625,,03/18/20
12.975,12.74,13.24,12.135,,03/17/20
14.795,12.94,14.89375,11.8525,,03/16/20
14.6975,14.76625,15.195,14.6975,,03/15/20
15.7725,14.6975,15.86375,14.45125,,03/13/20
16.77125,15.7575,16.90875,15.5275,,03/12/20
16.94375,16.77125,17.11375,16.675,,03/11/20
16.9275,16.95625,17.195,16.8175,,03/10/20
17.49375,16.895,17.51625,16.5725,,03/09/20
17.005,17.005,17.005,17.005,,03/08/20
17.4275,17.34625,17.57125,17.08625,,03/06/20
17.205,17.42275,17.465,17.15875,,03/05/20
17.25125,17.215,17.32875,17.095,,03/04/20
16.79125,16.005,17.46125,16.005,,03/03/20
16.4925,16.0075,17.04625,16.005,,03/02/20
16.005,16.005,16.005,16.005,,03/01/20
17.73375,16.205,17.865,16.205,,02/28/20
17.91875,17.605,18.13125,17.605,,02/27/20
18.01,17.755,18.21,17.755,,02/26/20
18.64125,17.99525,18.64375,17.89375,,02/25/20
18.6475,18.6325,18.95,18.54625,,02/24/20
18.37125,18.4875,18.63,18.36375,,02/21/20
18.42375,18.37225,18.445,18.23,,02/20/20
18.1725,18.4325,18.46375,18.15875,,02/19/20
17.805,18.17375,18.23625,17.8025,,02/18/20
17.7075,17.615,17.88875,17.615,,02/17/20
17.64875,17.7475,17.81125,17.63,,02/14/20
17.4875,17.645,17.73625,17.47375,,02/13/20
17.64625,17.305,17.66375,17.305,,02/12/20
17.775,17.64675,17.81125,17.57625,,02/11/20
17.68875,17.9225,17.9225,17.68875,,02/10/20
17.81875,17.7075,17.86125,17.64,,02/07/20
17.6075,17.9225,17.9225,17.6075,,02/06/20
17.61125,17.62,17.72625,17.49,,02/05/20
17.6975,17.595,17.78375,17.535,,02/04/20
18.075,17.68625,18.10375,17.60375,,02/03/20
17.855,18.03875,18.09375,17.79625,,01/31/20
17.54375,17.8375,18.04125,17.54375,,01/30/20
17.5175,17.5575,17.59125,17.38875,,01/29/20
18.08375,17.355,18.12,17.355,,01/28/20
18.27125,18.10425,18.33875,18.04875,,01/27/20
17.80375,18.12,18.1475,17.75125,,01/24/20
17.84,17.4925,17.91375,17.4925,,01/23/20
17.795,17.4925,17.9275,17.4925,,01/22/20
18.07375,17.525,18.15125,17.525,,01/21/20
18.04375,18.0675,18.12875,18.00125,,01/20/20
16.0075,16.0075,16.0075,16.0075,,01/19/20
17.9475,18.0375,18.17125,17.91125,,01/17/20
17.99125,17.94225,18.04875,17.875,,01/16/20
17.80375,18.005,18.0375,17.75,,01/15/20
17.96,17.79925,17.965,17.68375,,01/14/20
18.075,17.9575,18.09125,17.93,,01/13/20
17.91875,18.105,18.15375,17.85125,,01/10/20
18.09625,17.905,18.205,17.81,,01/09/20
18.425,18.10425,18.8025,18.05875,,01/08/20
18.15125,18.4075,18.44,17.96375,,01/07/20
18.2475,17.96,18.48875,17.96,,01/06/20
18.005,18.005,18.005,18.005,,01/05/20
18.015,18.005,18.26625,18,,01/03/20
17.91,18.0275,18.0975,17.79125,,01/02/20
17.92375,17.855,18.145,17.825,,12/31/19
17.78375,17.605,17.9625,17.605,,12/30/19
17.76425,17.76425,17.76425,17.76425,,12/29/19
17.90375,17.76425,17.96875,17.74875,,12/27/19
17.76375,17.905,18.05,17.74125,,12/26/19
17.44375,17.775,17.785,17.38,,12/24/19
17.18875,17.615,17.615,17.18625,,12/23/19
17.20625,17.20625,17.20625,17.20625,,12/22/19
17.06625,17.20625,17.25625,17.0325,,12/20/19
17.015,17.06475,17.1275,16.90625,,12/19/19
17.01,17.0175,17.07,16.89,,12/18/19
17.03375,17.015,17.11,16.97125,,12/17/19
16.9475,17.04125,17.0875,16.9075,,12/16/19
16.945,16.945,16.945,16.945,,12/15/19
16.92125,16.945,17.02625,16.85,,12/13/19
16.8725,16.93275,17.115,16.78375,,12/12/19
16.66875,16.8575,16.9625,16.60375,,12/11/19
16.61,16.8775,16.8775,16.58,,12/10/19
16.5525,16.6025,16.6825,16.53,,12/09/19
16.57525,16.57525,16.57525,16.57525,,12/08/19
16.57525,16.57525,16.57525,16.57525,,12/07/19
16.96125,16.57525,16.9925,16.54375,,12/06/19
16.8625,16.9675,17.01625,16.82375,,12/05/19
17.15875,16.8525,17.29625,16.805,,12/04/19
16.905,17.18,17.205,16.87625,,12/03/19
16.975,16.905,16.99,16.8275,,12/02/19
17.0175,17.0175,17.0175,17.0175,,12/01/19
16.9425,17.0175,17.04875,16.86125,,11/29/19
16.9775,16.875,17.01375,16.875,,11/28/19
17.0875,16.9725,17.09625,16.9375,,11/27/19
16.89125,17.0825,17.115,16.82875,,11/26/19
16.95,16.615,16.9925,16.615,,11/25/19
16.9975,16.9975,16.9975,16.9975,,11/24/19
17.10125,16.9975,17.23625,16.99125,,11/22/19
17.18625,17.375,17.375,17.0475,,11/21/19
17.165,17.14725,17.20875,17.0375,,11/20/19
17.035,17.1525,17.1825,16.975,,11/19/19
16.975,17.04,17.06,16.75875,,11/18/19
16.97025,16.97025,16.97025,16.97025,,11/17/19
17.03125,16.97025,17.0325,16.83875,,11/15/19
16.97875,17.0225,17.10375,16.895,,11/14/19
16.7975,16.615,17.02875,16.615,,11/13/19
16.84,16.615,16.9,16.615,,11/12/19
16.815,16.615,16.93875,16.615,,11/11/19
16.79775,16.79775,16.79775,16.79775,,11/10/19
17.12,16.79775,17.12375,16.7075,,11/08/19
17.60875,17.1175,17.6625,17.005,,11/07/19
17.5725,17.6375,17.6475,17.39375,,11/06/19
18.0675,17.58175,18.09125,17.54875,,11/05/19
18.1175,18.05725,18.22,17.9775,,11/04/19
18.145,18.145,18.145,18.145,,11/03/19
18.105,18.145,18.14875,17.96,,11/01/19
17.86625,18.095,18.1675,17.8025,,10/31/19
17.805,17.86625,17.9625,17.595,,10/30/19
17.84125,17.80125,17.89625,17.61375,,10/29/19
18.02,17.84125,18.14,17.795,,10/28/19
18.04025,18.01875,18.05075,18.005,,10/27/19
17.80875,18.04025,18.32875,17.795,,10/25/19
17.55125,17.81,17.84125,17.49,,10/24/19
17.54125,17.03,17.62,17.03,,10/23/19
17.575,17.525,17.66875,17.435,,10/22/19
17.57125,17.555,17.8725,17.51375,,10/21/19
17.5475,17.5475,17.5475,17.5475,,10/20/19
17.56125,17.5475,17.595,17.4125,,10/18/19
17.41,17.5475,17.64125,17.31625,,10/17/19
17.43125,17.395,17.47125,17.17,,10/16/19
17.64875,17.4175,17.73,17.3575,,10/15/19
17.5325,17.65775,17.6975,17.4375,,10/14/19
17.5625,17.5625,17.5625,17.5625,,10/13/19
17.5225,17.5625,17.75625,17.35875,,10/11/19
17.74375,17.5075,17.8975,17.425,,10/10/19
17.765,17.7375,17.94625,17.6725,,10/09/19
17.44625,17.73325,17.8075,17.29125,,10/08/19
17.60625,17.435,17.61875,17.39375,,10/07/19
17.545,17.545,17.545,17.545,,10/06/19
17.58625,17.545,17.655,17.3075,,10/04/19
17.57,17.57,17.785,17.47625,,10/03/19
17.26875,17.5525,17.6725,17.195,,10/02/19
17.005,17.23,17.325,16.90125,,10/01/19
17.54875,16.905,17.60375,16.905,,09/30/19
17.265,17.265,17.265,17.265,,09/29/19
17.83625,17.265,17.895,17.265,,09/27/19
17.91,17.82625,18.04875,17.76125,,09/26/19
18.65125,17.805,18.68625,17.805,,09/25/19
18.65375,18.6075,18.73125,18.265,,09/24/19
17.96375,18.6475,18.70375,17.95875,,09/23/19
17.9925,17.9925,17.9925,17.9925,,09/22/19
17.80375,17.9925,17.9925,17.76375,,09/20/19
17.73125,17.7925,17.9325,17.61875,,09/19/19
18.01875,17.7475,18.04125,17.5425,,09/18/19
17.84375,18.01625,18.09,17.7575,,09/17/19
17.73875,17.85125,17.9875,17.69125,,09/16/19
18.07375,17.355,18.19,17.355,,09/13/19
18.10625,18.095,18.47,18.01625,,09/12/19
18.03625,17.795,18.24125,17.795,,09/11/19
18.0125,18,18.18,17.78875,,09/10/19
18.0675,17.955,18.30125,17.95375,,09/09/19
18.185,18.185,18.185,18.185,,09/08/19
18.6675,18.185,18.79,17.99125,,09/06/19
19.52625,18.66125,19.575,18.5775,,09/05/19
19.2525,19.59875,19.6475,19.2075,,09/04/19
18.445,19.2675,19.29125,18.34625,,09/03/19
18.43875,18.485,18.55,18.27875,,09/02/19
18.3775,18.3775,18.3775,18.3775,,09/01/19
18.25625,18.3775,18.47625,18.07125,,08/30/19
18.34,18.27125,18.64875,18.065,,08/29/19
18.1825,18.355,18.49875,18.0775,,08/28/19
17.65875,18.19375,18.21125,17.63875,,08/27/19
17.65625,17.66625,17.77125,17.53625,,08/26/19
17.44,17.44,17.44,17.44,,08/25/19
17.05375,17.44,17.4825,16.985,,08/23/19
17.135,17.0475,17.1525,16.94875,,08/22/19
17.14375,17.12125,17.19875,17,,08/21/19
16.89875,17.165,17.19125,16.86375,,08/20/19
17.11125,17.1275,17.135,16.86,,08/19/19
17.105,17.105,17.105,17.105,,08/18/19
17.26625,17.105,17.33375,17.055,,08/16/19
17.24,17.2675,17.385,17.12,,08/15/19
16.9825,17.215,17.31875,16.88125,,08/14/19
17.0725,16.96375,17.51,16.55125,,08/13/19
16.97,17.06375,17.1575,16.82,,08/12/19
16.9675,16.9675,16.9675,16.9675,,08/11/19
16.98125,16.9675,17.135,16.87,,08/09/19
17.07125,16.93375,17.20375,16.81375,,08/08/19
16.45125,17.10875,17.24,16.44625,,08/07/19
16.45375,16.7425,16.7425,16.35875,,08/06/19
16.21625,16.39375,16.55875,16.1325,,08/05/19
16.2075,16.2075,16.2075,16.2075,,08/04/19
16.33125,16.2075,16.35125,16.05875,,08/02/19
16.27875,16.34,16.385,15.93,,08/01/19
16.56625,16.26375,16.57375,16.21,,07/31/19
16.4575,16.6425,16.6425,16.405,,07/30/19
16.41125,16.5425,16.5425,16.33875,,07/29/19
16.38625,16.38625,16.38625,16.38625,,07/28/19
16.43375,16.38625,16.515,16.34375,,07/26/19
16.58375,16.41125,16.64875,16.33375,,07/25/19
16.39125,16.5975,16.64,16.3325,,07/24/19
16.35625,16.40375,16.53,16.185,,07/23/19
16.2325,16.36125,16.43,16.17375,,07/22/19
16.20875,16.20875,16.20875,16.20875,,07/21/19
16.3875,16.20875,16.58,16.07,,07/19/19
15.96375,16.3475,16.35,15.92375,,07/18/19
15.57375,15.96875,15.99375,15.5275,,07/17/19
15.41125,15.55125,15.695,15.3225,,07/16/19
15.2375,15.38125,15.41,15.17125,,07/15/19
15.22875,15.22875,15.22875,15.22875,,07/14/19
15.1225,15.22875,15.25375,15.0575,,07/12/19
15.25,15.0975,15.31875,15.0975,,07/11/19
15.10625,15.24375,15.28625,15.0475,,07/10/19
15.03125,15.11875,15.13375,14.95375,,07/09/19
15.005,15.0325,15.12375,14.96625,,07/08/19
14.99625,14.99625,14.99625,14.99625,,07/07/19
15.29125,14.99625,15.33875,14.9025,,07/05/19
15.29875,15.24,15.3375,15.225,,07/04/19
15.34625,15.3075,15.45375,15.20625,,07/03/19
15.145,15.3125,15.325,15.05375,,07/02/19
15.205,14.905,15.30375,14.905,,07/01/19
15.32,15.32,15.32,15.32,,06/30/19
15.26,15.32,15.3375,15.2175,,06/28/19
15.275,15.2575,15.3025,15.16875,,06/27/19
15.3625,15.265,15.3625,15.1825,,06/26/19
15.4425,15.37,15.5125,15.28375,,06/25/19
15.3575,15.4425,15.47125,15.30125,,06/24/19
15.5925,15.5925,15.5925,15.5925,,06/23/19
15.44,15.5925,15.5925,15.17125,,06/21/19
15.1575,15.425,15.51125,15.12875,,06/20/19
15.00875,15.1675,15.17625,14.92125,,06/19/19
14.84625,15.03,15.08625,14.82,,06/18/19
14.88125,14.8425,14.9075,14.7825,,06/17/19
14.8075,14.8075,14.8075,14.8075,,06/16/19
14.9125,14.8075,15.12,14.8025,,06/14/19
14.79125,14.9925,14.9925,14.7475,,06/13/19
14.74625,14.9925,14.9925,14.73125,,06/12/19
14.71125,14.7425,14.79875,14.65625,,06/11/19
14.9825,14.7025,15.01,14.65125,,06/10/19
15.01375,15.01375,15.01375,15.01375,,06/09/19
14.90875,15.01375,15.15125,14.86,,06/07/19
14.83,14.9925,15,14.755,,06/06/19
14.82125,14.80375,15.04,14.77125,,06/05/19
14.78625,14.81625,14.85375,14.66875,,06/04/19
14.59125,14.9125,14.9125,14.585,,06/03/19
14.57375,14.57375,14.57375,14.57375,,06/02/19
14.52125,14.57375,14.67,14.485,,05/31/19
14.425,14.52875,14.5725,14.3675,,05/30/19
14.37,14.43,14.48125,14.35125,,05/29/19
14.5825,14.3525,14.6075,14.30125,,05/28/19
14.57875,14.58875,14.63,14.56125,,05/27/19
14.56625,14.56625,14.56625,14.56625,,05/26/19
14.60125,14.56625,14.6125,14.54,,05/24/19
14.44875,14.59625,14.64875,14.42375,,05/23/19
14.45125,14.3275,14.50125,14.3275,,05/22/19
14.46,14.4525,14.48,14.3825,,05/21/19
14.42875,14.3875,14.48125,14.3875,,05/20/19
14.3875,14.3875,14.3875,14.3875,,05/19/19
14.56,14.3875,14.56125,14.3875,,05/17/19
14.7925,14.3875,14.82375,14.3875,,05/16/19
14.79625,14.7975,14.85625,14.7675,,05/15/19
14.77625,14.79125,14.85625,14.7425,,05/14/19
14.77875,14.76625,14.80625,14.6275,,05/13/19
14.77625,14.77625,14.77625,14.77625,,05/12/19
14.7725,14.77625,14.84125,14.74,,05/10/19
14.845,14.4875,14.86625,14.4875,,05/09/19
14.905,14.8325,14.96875,14.8275,,05/08/19
14.89625,14.90375,14.9425,14.8025,,05/07/19
14.93125,14.9275,14.975,14.7675,,05/06/19
14.4875,14.4875,14.4875,14.4875,,05/05/19
14.62625,14.4875,14.975,14.4875,,05/03/19
14.69,14.4875,14.72625,14.4875,,05/02/19
14.95,14.68125,14.9625,14.61125,,05/01/19
14.92375,14.9575,15.01125,14.82125,,04/30/19
15.06625,14.91375,15.0725,14.885,,04/29/19
15.0825,15.0825,15.0825,15.0825,,04/28/19
15.0825,15.0825,15.0825,15.0825,,04/27/19
14.945,15.0825,15.0825,14.945,,04/26/19
14.945,14.94375,15.01125,14.87125,,04/25/19
14.83875,14.8775,14.9925,14.7975,,04/24/19
15.02375,14.8075,15.0375,14.75375,,04/23/19
15.01375,15.0075,15.085,15.00125,,04/22/19
14.9075,14.9075,14.9075,14.9075,,04/21/19
14.9575,14.9075,14.9575,14.9075,,04/19/19
14.9875,14.9075,15.03375,14.9075,,04/18/19
15.00625,14.985,15.09875,14.92875,,04/17/19
14.99875,14.7975,15.02375,14.7975,,04/16/19
14.99375,14.835,15.0375,14.8275,,04/15/19
14.97125,14.97125,14.97125,14.97125,,04/14/19
14.97625,14.97125,15.1125,14.9575,,04/12/19
15.23,14.97125,15.255,14.9125,,04/11/19
15.22625,15.3125,15.3125,15.1525,,04/10/19
15.25625,15.22,15.34,15.21625,,04/09/19
15.12375,15.24875,15.3025,15.12125,,04/08/19
15.10875,15.10875,15.10875,15.10875,,04/07/19
15.15875,15.10875,15.20625,15.0775,,04/05/19
15.13875,15.15125,15.18125,14.90625,,04/04/19
15.11875,15.3925,15.3925,15.0425,,04/03/19
15.1025,15.12375,15.12375,14.94375,,04/02/19
15.13625,15.10625,15.2125,15.065,,04/01/19
15.0575,15.0575,15.0575,15.0575,,03/31/19
15.03,15.0575,15.20125,14.9875,,03/29/19
15.28125,15.03,15.33375,14.98375,,03/28/19
15.44,15.2875,15.48125,15.1075,,03/27/19
15.5425,15.4375,15.55875,15.1075,,03/26/19
15.4125,15.54375,15.58375,15.39375,,03/25/19
15.44125,15.4225,15.445,15.415,,03/24/19
15.4725,15.44125,15.55,15.36875,,03/22/19
15.495,15.47375,15.6375,15.3875,,03/21/19
15.37375,15.49,15.55,15.275,,03/20/19
15.34,15.37375,15.4475,15.325,,03/19/19
15.3,15.345,15.46,15.22625,,03/18/19
15.2925,15.2975,15.30375,15.2925,,03/17/19
15.19375,15.2925,15.39375,15.175,,03/15/19
15.46,15.195,15.46375,15.14,,03/14/19
15.43625,15.46,15.5375,15.42875,,03/13/19
15.3175,15.43625,15.47625,15.30375,,03/12/19
15.31625,15.32125,15.35375,15.2175,,03/11/19
14.9075,15.31125,15.32625,14.9075,,03/10/19
15.03375,14.9075,15.36625,14.9075,,03/08/19
15.08375,14.925,15.12,14.9075,,03/07/19
15.13375,15.0575,15.15625,15.0525,,03/06/19
15.08875,14.9075,15.1675,14.9075,,03/05/19
15.23875,15.0875,15.27625,15.06875,,03/04/19
15.1375,15.1375,15.1375,15.1375,,03/03/19
15.61625,15.1375,15.63375,15.1375,,03/01/19
15.74625,15.5075,15.82375,15.5075,,02/28/19
15.93375,15.7925,15.9425,15.70625,,02/27/19
15.89375,15.705,15.93875,15.705,,02/26/19
15.91875,15.89375,16.005,15.8575,,02/25/19
15.91875,15.91875,15.91875,15.91875,,02/24/19
15.82375,15.91875,15.975,15.81375,,02/22/19
16.06625,15.705,16.10625,15.705,,02/21/19
15.98,16.2425,16.2425,15.96875,,02/20/19
15.80875,15.99375,16.00375,15.74625,,02/19/19
15.78125,15.8075,15.8575,15.76375,,02/18/19
15.445,15.445,15.445,15.445,,02/17/19
